ano,identificador,quantidade,atividade,idunid,codativ,tec,esp,grad,mest,doc
2011,19,2,Organização de eventos,6,15,0,0,0,0,1
2011,19,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2011,19,9,Artigo em periódico indexado,6,2,0,0,0,0,1
2011,19,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2011,19,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2011,19,3,Circular técnica,6,5,0,0,0,0,1
2011,19,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,19,14,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,19,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,19,12,Artigo em periódico indexado,6,2,0,0,0,0,1
2013,19,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,19,9,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,19,2,Cultivar gerada/lançada,6,7,0,0,0,0,1
2013,19,22.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2014,19,7.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2014,19,6,Participação em exposições e feiras,6,19,0,0,0,0,1
2014,19,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,19,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2015,19,1,Organização de eventos,6,15,0,0,0,0,1
2015,19,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,19,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,19,18,Artigo em periódico indexado,6,2,0,0,0,0,1
2016,19,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2016,19,9,Artigo em periódico indexado,6,2,0,0,0,0,1
2016,19,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2016,19,3,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2016,19,3,Organização de eventos,6,15,0,0,0,0,1
2016,19,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2017,19,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,19,7,Matéria jornalística,6,12,0,0,0,0,1
2017,19,6,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,19,1,Organização de eventos,6,15,0,0,0,0,1
2017,19,15,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,19,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2017,19,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2017,19,4,Artigo em anais de congresso,6,1,0,0,0,0,1
2018,19,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2018,19,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2018,19,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2007,20,2,Participação em exposições e feiras,6,19,0,0,0,1,0
2009,20,1,Participação em exposições e feiras,6,19,0,0,0,1,0
2010,20,10,Curso oferecido,6,8,0,0,0,1,0
2010,20,1,Resumo em anais de congresso,6,22,0,0,0,1,0
2011,20,2,Participação em exposições e feiras,6,19,0,0,0,1,0
2011,20,10,Curso oferecido,6,8,0,0,0,1,0
2011,20,11.25,Artigo em periódico indexado,6,2,0,0,0,1,0
2011,20,1,Resumo em anais de congresso,6,22,0,0,0,1,0
2011,20,5,Resumo em anais de congresso,6,22,0,0,0,1,0
2012,20,11.25,Artigo em periódico indexado,6,2,0,0,0,1,0
2012,20,4,Resumo em anais de congresso,6,22,0,0,0,1,0
2012,20,10,Curso oferecido,6,8,0,0,0,1,0
2012,20,1,Participação em exposições e feiras,6,19,0,0,0,1,0
2013,20,5,Participação em exposições e feiras,6,19,0,0,0,1,0
2013,20,2,Resumo em anais de congresso,6,22,0,0,0,1,0
2013,20,8.25,Artigo em periódico indexado,6,2,0,0,0,1,0
2014,20,4,Resumo em anais de congresso,6,22,0,0,0,1,0
2014,20,2,Participação em exposições e feiras,6,19,0,0,0,1,0
2014,20,11,Resumo em anais de congresso,6,22,0,0,0,1,0
2014,20,8.25,Artigo em periódico indexado,6,2,0,0,0,1,0
2015,20,1,Capítulo em livro técnico-científico,6,4,0,0,0,1,0
2015,20,2.25,Artigo em periódico indexado,6,2,0,0,0,1,0
2016,20,15,Artigo em periódico indexado,6,2,0,0,0,0,1
2016,20,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,20,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,20,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,20,16.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,20,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2018,20,4.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2007,21,1,Matéria jornalística,6,12,0,0,0,0,1
2007,21,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2007,21,4,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2007,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2007,21,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2007,21,16,Participação em exposições e feiras,6,19,0,0,0,0,1
2007,21,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2007,21,1,Matéria jornalística,6,12,0,0,0,0,1
2007,21,3,Organização de eventos,6,15,0,0,0,0,1
2007,21,8,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,21,6,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2008,21,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2008,21,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,21,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,21,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2008,21,2,Matéria jornalística,6,12,0,0,0,0,1
2008,21,2.25,Artigo em periódico indexado,6,2,0,0,0,0,1
2008,21,3,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2008,21,3,Matéria jornalística,6,12,0,0,0,0,1
2008,21,1,Organização de eventos,6,15,0,0,0,0,1
2009,21,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2009,21,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,21,15,Artigo em periódico indexado,6,2,0,0,0,0,1
2009,21,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2009,21,8,Matéria jornalística,6,12,0,0,0,0,1
2009,21,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2009,21,8,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,21,6,Organização de eventos,6,15,0,0,0,0,1
2010,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2010,21,4,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2010,21,1,Matéria jornalística,6,12,0,0,0,0,1
2010,21,1,Boletim de pesquisa e desenvolvimento,6,3,0,0,0,0,1
2010,21,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2010,21,24,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,21,7,Circular técnica,6,5,0,0,0,0,1
2011,21,10.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2011,21,2,Organização de eventos,6,15,0,0,0,0,1
2011,21,1,Organização/Edição de livros,6,16,0,0,0,0,1
2011,21,2,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2011,21,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2011,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2012,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2012,21,1,Boletim de pesquisa e desenvolvimento,6,3,0,0,0,0,1
2012,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2012,21,18,Artigo em periódico indexado,6,2,0,0,0,0,1
2012,21,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2012,21,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,21,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2012,21,2,Circular técnica,6,5,0,0,0,0,1
2012,21,1,Organização de eventos,6,15,0,0,0,0,1
2013,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2013,21,19.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2013,21,2,Cultivar gerada/lançada,6,7,0,0,0,0,1
2013,21,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,21,1,Organização de eventos,6,15,0,0,0,0,1
2013,21,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2014,21,1,Matéria jornalística,6,12,0,0,0,0,1
2014,21,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2014,21,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2014,21,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2014,21,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2014,21,10.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2015,21,2,Matéria jornalística,6,12,0,0,0,0,1
2015,21,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,21,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2015,21,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2015,21,12,Artigo em periódico indexado,6,2,0,0,0,0,1
2015,21,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2016,21,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2016,21,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2016,21,22.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2016,21,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2017,21,18,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,21,1,Organização de eventos,6,15,0,0,0,0,1
2017,21,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2017,21,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2017,21,2,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,21,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2018,21,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2018,21,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2018,21,1,Boletim de pesquisa e desenvolvimento,6,3,0,0,0,0,1
2007,22,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2007,22,3,Matéria jornalística,6,12,0,0,0,0,1
2007,22,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2007,22,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2008,22,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2008,22,5,Matéria jornalística,6,12,0,0,0,0,1
2008,22,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,22,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,22,1,Organização/Edição de livros,6,16,0,0,0,0,1
2009,22,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,22,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,22,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,22,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,22,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,22,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,22,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2011,22,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,22,1,Participação em exposições e feiras,6,19,0,0,0,0,1
2012,22,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,22,2,Organização/Edição de livros,6,16,0,0,0,0,1
2013,22,1,Matéria jornalística,6,12,0,0,0,0,1
2013,22,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,22,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2017,22,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,22,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,23,1,Organização de eventos,6,15,0,0,1,0,0
2009,23,9,Participação em exposições e feiras,6,19,0,0,1,0,0
2010,23,2,Participação em exposições e feiras,6,19,0,0,1,0,0
2010,23,1,Resumo em anais de congresso,6,22,0,0,1,0,0
2011,23,4,Participação em exposições e feiras,6,19,0,0,1,0,0
2011,23,1,Organização de eventos,6,15,0,0,1,0,0
2011,23,4,Resumo em anais de congresso,6,22,0,0,1,0,0
2011,23,1,Resumo em anais de congresso,6,22,0,0,1,0,0
2012,23,3,Resumo em anais de congresso,6,22,0,0,1,0,0
2013,23,2.25,Artigo em periódico indexado,6,2,0,0,1,0,0
2007,24,1,Matéria jornalística,6,12,0,0,0,0,1
2007,24,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2007,24,3,Artigo em periódico indexado,6,2,0,0,0,0,1
2007,24,13,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,24,18,Artigo em periódico indexado,6,2,0,0,0,0,1
2008,24,6,Resumo em anais de congresso,6,22,0,0,0,0,1
2008,24,10,Curso oferecido,6,8,0,0,0,0,1
2008,24,2,Matéria jornalística,6,12,0,0,0,0,1
2008,24,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,24,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2009,24,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2009,24,10,Curso oferecido,6,8,0,0,0,0,1
2009,24,2,Matéria jornalística,6,12,0,0,0,0,1
2009,24,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,24,1,Circular técnica,6,5,0,0,0,0,1
2010,24,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,24,1,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2010,24,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2010,24,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,24,8,Resumo em anais de congresso,6,22,0,0,0,0,1
2011,24,2,Capítulo em livro técnico-científico,6,4,0,0,0,0,1
2011,24,3,Circular técnica,6,5,0,0,0,0,1
2011,24,7.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2011,24,3,Participação em exposições e feiras,6,19,0,0,0,0,1
2011,24,1,Organização/Edição de livros,6,16,0,0,0,0,1
2012,24,12.75,Artigo em periódico indexado,6,2,0,0,0,0,1
2012,24,1,Circular técnica,6,5,0,0,0,0,1
2012,24,8,Resumo em anais de congresso,6,22,0,0,0,0,1
2012,24,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2012,24,1,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,24,5,Participação em exposições e feiras,6,19,0,0,0,0,1
2013,24,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,24,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2013,24,15.75,Artigo em periódico indexado,6,2,0,0,0,0,1
2014,24,3,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,24,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2014,24,2,Participação em exposições e feiras,6,19,0,0,0,0,1
2014,24,4,Resumo em anais de congresso,6,22,0,0,0,0,1
2014,24,12,Artigo em periódico indexado,6,2,0,0,0,0,1
2015,24,1,Circular técnica,6,5,0,0,0,0,1
2015,24,9,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,24,12,Resumo em anais de congresso,6,22,0,0,0,0,1
2015,24,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2015,24,10,Curso oferecido,6,8,0,0,0,0,1
2015,24,2,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2015,24,15,Artigo em periódico indexado,6,2,0,0,0,0,1
2016,24,4,Participação em exposições e feiras,6,19,0,0,0,0,1
2016,24,7,Resumo em anais de congresso,6,22,0,0,0,0,1
2016,24,1.5,Artigo em periódico indexado,6,2,0,0,0,0,1
2016,24,10,Curso oferecido,6,8,0,0,0,0,1
2017,24,5,Resumo em anais de congresso,6,22,0,0,0,0,1
2017,24,17.25,Artigo em periódico indexado,6,2,0,0,0,0,1
2017,24,1,Organização de eventos,6,15,0,0,0,0,1
2017,24,1,Orientação de dissertação ou tese de pós-graduação,6,17,0,0,0,0,1
2018,24,1,Cultivar gerada/lançada,6,7,0,0,0,0,1
2018,24,6,Artigo em periódico indexado,6,2,0,0,0,0,1
2010,25,3,Capítulo em livro técnico-científico,6,4,1,0,0,0,0
2015,26,10,Curso oferecido,8,8,0,0,0,0,1
2016,26,10,Curso oferecido,8,8,0,0,0,0,1
2017,26,10,Curso oferecido,8,8,0,0,0,0,1
2017,26,3,Artigo em periódico indexado,8,2,0,0,0,0,1
2007,27,10,Curso oferecido,7,8,0,0,0,1,0
2007,27,1,Participação em exposições e feiras,7,19,0,0,0,1,0
2007,27,1,Organização de eventos,7,15,0,0,0,1,0
2007,27,4,Resumo em anais de congresso,7,22,0,0,0,1,0
2007,27,1,Dia de campo,7,9,0,0,0,1,0
2008,27,3,Organização de eventos,7,15,0,0,0,1,0
2008,27,2,Resumo em anais de congresso,7,22,0,0,0,1,0
2008,27,2,Participação em exposições e feiras,7,19,0,0,0,1,0
2008,27,1,Capítulo em livro técnico-científico,7,4,0,0,0,1,0
2008,27,1,Dia de campo,7,9,0,0,0,1,0
2009,27,1,Resumo em anais de congresso,7,22,0,0,0,1,0
2010,27,5.25,Artigo em periódico indexado,7,2,0,0,0,1,0
2010,27,1,Resumo em anais de congresso,7,22,0,0,0,1,0
2011,27,1,Resumo em anais de congresso,7,22,0,0,0,1,0
2012,27,1.5,Artigo em periódico indexado,7,2,0,0,0,1,0
2012,27,2,Comunicado técnico/Recomendações técnicas,7,6,0,0,0,1,0
2013,27,1.5,Artigo em periódico indexado,7,2,0,0,0,1,0
2015,27,2.25,Artigo em periódico indexado,7,2,0,0,0,1,0
2015,27,3,Participação em exposições e feiras,7,19,0,0,0,1,0
2016,27,3,Artigo em periódico indexado,7,2,0,0,0,1,0
2016,27,6,Artigo em periódico indexado,7,2,0,0,0,1,0
2016,27,3,Participação em exposições e feiras,7,19,0,0,0,1,0
2016,27,1,Comunicado técnico/Recomendações técnicas,7,6,0,0,0,1,0
2017,27,1.5,Artigo em periódico indexado,7,2,0,0,0,1,0
2018,27,1.5,Artigo em periódico indexado,7,2,0,0,0,1,0
2015,28,2,Resumo em anais de congresso,8,22,0,0,0,1,0
2016,28,1,Resumo em anais de congresso,8,22,0,0,0,1,0
2017,28,6,Artigo em periódico indexado,8,2,0,0,0,1,0
2017,28,1,Participação em exposições e feiras,8,19,0,0,0,1,0
2018,28,1,Organização de eventos,8,15,0,0,0,1,0
2007,29,2,Organização de eventos,9,15,0,0,0,0,1
2007,29,10,Participação em exposições e feiras,9,19,0,0,0,0,1
2007,29,1,Comunicado técnico/Recomendações técnicas,9,6,0,0,0,0,1
2007,29,2,Resumo em anais de congresso,9,22,0,0,0,0,1
2008,29,1,Boletim de pesquisa e desenvolvimento,9,3,0,0,0,0,1
2008,29,6,Participação em exposições e feiras,9,19,0,0,0,0,1
2008,29,1,Resumo em anais de congresso,9,22,0,0,0,0,1
2008,29,40,Curso oferecido,9,8,0,0,0,0,1
2008,29,1,Dia de campo,9,9,0,0,0,0,1
2008,29,1,Resumo em anais de congresso,9,22,0,0,0,0,1
2009,29,1,Artigo em anais de congresso,9,1,0,0,0,0,1
2009,29,11,Participação em exposições e feiras,9,19,0,0,0,0,1
2009,29,2,Participação em exposições e feiras,9,19,0,0,0,0,1
2009,29,3,Resumo em anais de congresso,9,22,0,0,0,0,1
2009,29,9,Resumo em anais de congresso,9,22,0,0,0,0,1
2009,29,2,Capítulo em livro técnico-científico,9,4,0,0,0,0,1
2010,29,8,Participação em exposições e feiras,9,19,0,0,0,0,1
2010,29,3,Artigo em periódico indexado,9,2,0,0,0,0,1
2010,29,2,Resumo em anais de congresso,9,22,0,0,0,0,1
2010,29,6,Participação em exposições e feiras,9,19,0,0,0,0,1
2010,29,1,Resumo em anais de congresso,9,22,0,0,0,0,1
2010,29,1,Orientação de dissertação ou tese de pós-graduação,9,17,0,0,0,0,1
2011,29,2,Resumo em anais de congresso,9,22,0,0,0,0,1
2011,29,1,Orientação de dissertação ou tese de pós-graduação,9,17,0,0,0,0,1
2011,29,1,Boletim de pesquisa e desenvolvimento,9,3,0,0,0,0,1
2011,29,6,Resumo em anais de congresso,9,22,0,0,0,0,1
2011,29,6,Participação em exposições e feiras,9,19,0,0,0,0,1
2012,29,1,Participação em exposições e feiras,9,19,0,0,0,0,1
2012,29,2.25,Artigo em periódico indexado,9,2,0,0,0,0,1
2012,29,1,Participação em exposições e feiras,9,19,0,0,0,0,1
2012,29,2,Boletim de pesquisa e desenvolvimento,9,3,0,0,0,0,1
2013,29,2,Resumo em anais de congresso,9,22,0,0,0,0,1
2013,29,1,Organização/Edição de livros,9,16,0,0,0,0,1
2013,29,6.75,Artigo em periódico indexado,9,2,0,0,0,0,1
2013,29,1,Orientação de dissertação ou tese de pós-graduação,9,17,0,0,0,0,1
2013,29,4,Capítulo em livro técnico-científico,9,4,0,0,0,0,1
2013,29,1,Participação em exposições e feiras,9,19,0,0,0,0,1
2013,29,2,Participação em exposições e feiras,9,19,0,0,0,0,1
2014,29,3,Boletim de pesquisa e desenvolvimento,9,3,0,0,0,0,1
2014,29,1,Participação em exposições e feiras,9,19,0,0,0,0,1
2015,29,6,Participação em exposições e feiras,9,19,0,0,0,0,1
2015,29,1,Resumo em anais de congresso,9,22,0,0,0,0,1
2015,29,1,Artigo em anais de congresso,9,1,0,0,0,0,1
2015,29,9.75,Artigo em periódico indexado,9,2,0,0,0,0,1
2015,29,1,Participação em exposições e feiras,9,19,0,0,0,0,1
2016,29,1,Capítulo em livro técnico-científico,9,4,0,0,0,0,1
2016,29,3,Artigo em periódico indexado,9,2,0,0,0,0,1
2016,29,2,Participação em exposições e feiras,9,19,0,0,0,0,1
2016,29,1,Boletim de pesquisa e desenvolvimento,9,3,0,0,0,0,1
2017,29,1,Artigo em anais de congresso,9,1,0,0,0,0,1
2017,29,6,Resumo em anais de congresso,9,22,0,0,0,0,1
2017,29,3,Artigo em periódico indexado,9,2,0,0,0,0,1
2017,29,1,Organização de eventos,9,15,0,0,0,0,1
2017,29,1,Participação em exposições e feiras,9,19,0,0,0,0,1
2017,29,1.5,Artigo em periódico indexado,9,2,0,0,0,0,1
2018,29,1,Capítulo em livro técnico-científico,9,4,0,0,0,0,1
2018,29,1,Artigo em periódico indexado,9,2,0,0,0,0,1
2007,30,3,Artigo em periódico indexado,9,2,0,0,0,0,1
2007,30,3,Resumo em anais de congresso,9,22,0,0,0,0,1
2007,30,2,Participação em exposições e feiras,9,19,0,0,0,0,1
2007,30,10,Curso oferecido,9,8,0,0,0,0,1
2007,30,1,Participação em exposições e feiras,9,19,0,0,0,0,1
2008,30,2,Resumo em anais de congresso,9,22,0,0,0,0,1
2008,30,4.5,Artigo em periódico indexado,9,2,0,0,0,0,1
2009,30,1,Resumo em anais de congresso,9,22,0,0,0,0,1
2009,30,2,Participação em exposições e feiras,9,19,0,0,0,0,1
2009,30,1,Participação em exposições e feiras,9,19,0,0,0,0,1
2010,30,1,Artigo em anais de congresso,9,1,0,0,0,0,1
2010,30,2,Participação em exposições e feiras,9,19,0,0,0,0,1
2010,30,1,Participação em exposições e feiras,9,19,0,0,0,0,1
2010,30,6,Artigo em periódico indexado,9,2,0,0,0,0,1
2010,30,2,Resumo em anais de congresso,9,22,0,0,0,0,1
2011,30,7.5,Artigo em periódico indexado,9,2,0,0,0,0,1
2011,30,1,Boletim de pesquisa e desenvolvimento,9,3,0,0,0,0,1
2011,30,1,Artigo em anais de congresso,9,1,0,0,0,0,1
